scores,amazon_item,alibaba_item,perc_scores
1,decompress hailicar lower lumbar waist,inflat lumbar air traction massag protect reliev,20.0
1,decompress hailicar lower lumbar waist,lumbar cheap fixat new price tourmalin trimmer upgrad,20.0
1,decompress hailicar lower lumbar waist,lumbar gym neopren,20.0
1,decompress hailicar lower lumbar waist,inflat lumbar air spinal traction devic,20.0
1,decompress hailicar lower lumbar waist,lumbar,20.0
1,decompress hailicar lower lumbar waist,lumbar amazon color hot multi sale spine work,20.0
1,decompress hailicar lower lumbar waist,lumbar color hot multi sale spine work,20.0
2,scale climb ghz monster nqd race road terrain vehicl,car fast hobbi mph terrain vehicl,22.22222222222222
2,scale climb ghz monster nqd race road terrain vehicl,car terrain vehicl rock doubl key one side varanid,22.22222222222222
2,scale climb ghz monster nqd race road terrain vehicl,car terrain vehicl radio stunt,22.22222222222222
1,scale climb ghz monster nqd race road terrain vehicl,car vehicl cast die super,11.11111111111111
0,scale climb ghz monster nqd race road terrain vehicl,car adult big,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car design new arriv color rtr,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car design new spray style,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car drive four rider storm version wheel,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car power alloy,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car semi,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car countri cross super charger cool gallop real,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car brush desert remo slash traxxa,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car full,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car design drift new rock skid,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car fast hot power sell,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car bricstar countri cross distanc interact long,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car newest perform ralli suv,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car rock amazon best seller,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car drift dowellin dwi,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car adult big,0.0
0,scale climb ghz monster nqd race road terrain vehicl,car top,0.0
2,audio surveil tilt busi cloud dome tethi,camera dome cloud mini hot sale sinovis storag tuya waterproof,28.57142857142857
2,audio surveil tilt busi cloud dome tethi,camera dome onvif pan cloud icse innotronik slot,28.57142857142857
2,audio surveil tilt busi cloud dome tethi,camera dome cloud alltop home,28.57142857142857
2,audio surveil tilt busi cloud dome tethi,camera dome onvif cloud storag waterproof auto track alarm control doubl light support,28.57142857142857
1,audio surveil tilt busi cloud dome tethi,camera dome pan night vision auto high track,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome vandalproof hous cmo metal oipa rang wiki,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome night vision bu insid view system price around best revers,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome auto high track rotat control phone remot,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome internet via video,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome pan home indoor intercom odm oem rotat,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome mini price alarm inch low type,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome onvif pan,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome good new origin price real wansview,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome full network night vision,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome full color hous mini system,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome autotrack detect face,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome bu ahd,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome slot wire besder card,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome built custom design econom mic wire,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome bu insid school vandalproof vehicl view,14.285714285714285
1,audio surveil tilt busi cloud dome tethi,camera dome bu insid vandalproof ahd embed infrar instal,14.285714285714285
1,armband hifi lossless music player,app download manufactur music play profession video,20.0
1,armband hifi lossless music player,music mini speaker headphon walkman metal,20.0
1,armband hifi lossless music player,music aomago sound,20.0
1,armband hifi lossless music player,music screen touch rotat wheel,20.0
1,armband hifi lossless music player,music digit speaker aomago built pedomet,20.0
1,armband hifi lossless music player,manufactur music new dsd alac ape flac gadget wav wma,20.0
1,armband hifi lossless music player,download music video free benji,20.0
1,armband hifi lossless music player,music digit aomago sound audio,20.0
1,armband hifi lossless music player,music,20.0
1,armband hifi lossless music player,music profession card max,20.0
1,armband hifi lossless music player,music profession card,20.0
1,armband hifi lossless music player,music card digit lcd mini screen support usb,20.0
1,armband hifi lossless music player,music mini speaker newest walkman,20.0
1,armband hifi lossless music player,music play aomago design jog newli sound,20.0
1,armband hifi lossless music player,music dsd media,20.0
1,armband hifi lossless music player,music profession dsd format thin ultra,20.0
1,armband hifi lossless music player,music activ earphon headband headphon led stereo,20.0
1,armband hifi lossless music player,music hopestar hparti loudspeak micro outdoor speaker subwoof waterproof,20.0
1,armband hifi lossless music player,music video screen book new record touch,20.0
1,armband hifi lossless music player,music usb adapt call car free hand kit port transmitt,20.0
1,armband hifi lossless music player,music gift,20.0
2,relax foot jurgen knead recoveri shiatsu viktor,calf enjoy famili knead leg life massag neck relax roll shoulder,28.57142857142857
2,relax foot jurgen knead recoveri shiatsu viktor,calf knead leg massag relax beauti equip paralysi physiotherapi spa,28.57142857142857
2,relax foot jurgen knead recoveri shiatsu viktor,knead massag neck relax shoulder back bodi car home infrar shape,28.57142857142857
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag therapi properti suppli,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag cushion head springi warmer,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag hot sale,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag electron,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag neck shoulder back luyao pillow,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag therapi,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag infrar equip,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag masajeador pie,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag roll home amazon blood circul promot oem use,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag discomfort fasciiti plantar reliev squeez,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag eva fashion health intens korea promot retivit,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag therapi properti suppli,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag hot therapi sale,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag pressur,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag blood circul improv sooth therapi,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag bag press profession reflexolog,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,calf knead leg massag roll amazon ankl hot vibrat,14.285714285714285
1,relax foot jurgen knead recoveri shiatsu viktor,knead massag therapi reliev,14.285714285714285
0,mribo wii,nintend signal simul syytech,0.0
0,mribo wii,inductor,0.0
0,mribo wii,control plu built joystick nunchuck,0.0
0,mribo wii,signal lowest price qualiti top,0.0
0,mribo wii,new cabl composit,0.0
0,mribo wii,factori,0.0
0,mribo wii,new,0.0
0,mribo wii,wiiu digit gamepad part repair screen touch,0.0
0,mribo wii,signal profession transmitt wifi,0.0
0,mribo wii,game consol accesi,0.0
0,mribo wii,consol inductor,0.0
0,mribo wii,adapt control convert game soni wiiu,0.0
0,mribo wii,adapt control acceler compat plu rgeek,0.0
0,mribo wii,nitendo,0.0
0,mribo wii,control game video,0.0
0,mribo wii,nintend game consol video,0.0
0,mribo wii,usb inductor,0.0
0,mribo wii,signal game consol inductor move,0.0
0,mribo wii,wiiu led,0.0
0,mribo wii,signal stand usb,0.0
0,mribo wii,control black cheap gamecub ngc,0.0
3,booster carrier leash packag petbobi safeti stabl,booster car clip fold leash safeti seat,42.857142857142854
0,booster carrier leash packag petbobi safeti stabl,crossov direct factori polyest,0.0
0,booster carrier leash packag petbobi safeti stabl,doubl mesh front head ondo packet puppi,0.0
0,booster carrier leash packag petbobi safeti stabl,bed carseat cotton korea made multipl,0.0
0,booster carrier leash packag petbobi safeti stabl,high qualiti bed carseat cotton korea made multipl,0.0
0,booster carrier leash packag petbobi safeti stabl,color front,0.0
0,booster carrier leash packag petbobi safeti stabl,doubl mesh multifunct,0.0
0,booster carrier leash packag petbobi safeti stabl,comfort qualiti multi bed carseat cotton korea best top,0.0
0,booster carrier leash packag petbobi safeti stabl,activ color,0.0
0,booster carrier leash packag petbobi safeti stabl,comfort bed carseat cotton korea multipl,0.0
0,booster carrier leash packag petbobi safeti stabl,factori design portabl new petcat window,0.0
0,booster carrier leash packag petbobi safeti stabl,anti clamshel design household kettl outsid patentoutdoor suppli,0.0
0,booster carrier leash packag petbobi safeti stabl,carri cozi,0.0
0,booster carrier leash packag petbobi safeti stabl,suppli bubbl cute fashion hike lightweight space supplier,0.0
0,booster carrier leash packag petbobi safeti stabl,comfort bed carseat cotton korea made multipl,0.0
0,booster carrier leash packag petbobi safeti stabl,portabl product,0.0
0,booster carrier leash packag petbobi safeti stabl,stroller function hot multi sell,0.0
0,booster carrier leash packag petbobi safeti stabl,comfort high qualiti,0.0
0,booster carrier leash packag petbobi safeti stabl,bicycl bigger bike pocket size storag stroller suspens trailer,0.0
0,booster carrier leash packag petbobi safeti stabl,dual gym purpos tail work,0.0
0,booster carrier leash packag petbobi safeti stabl,comfort qualiti multi bed carseat korea made top well,0.0
2,carpet goovi protectio robot,goovi household robot sweeper wifi,50.0
2,carpet goovi protectio robot,goovi robot charg daili low pile schedul self slim,50.0
1,carpet goovi protectio robot,robot schedul auto control path plan recharg remot wet,25.0
1,carpet goovi protectio robot,robot plan hard rout,25.0
1,carpet goovi protectio robot,robot dust water collect dedinfect,25.0
1,carpet goovi protectio robot,robot wifi super takdir use,25.0
1,carpet goovi protectio robot,robot backpack bacteria dust kill water,25.0
1,carpet goovi protectio robot,household robot china best,25.0
1,carpet goovi protectio robot,robot invis navig visual wall,25.0
1,carpet goovi protectio robot,robot plan hard rout,25.0
1,carpet goovi protectio robot,robot control remot aspirateur infrar one,25.0
1,carpet goovi protectio robot,robot aromatherapi limpieza air purif diffus humidifi mist spray,25.0
1,carpet goovi protectio robot,robot new fulli gift present promot sale,25.0
1,carpet goovi protectio robot,robot auto filter hardwood,25.0
1,carpet goovi protectio robot,robot intellig air applianc jsd machin purif,25.0
1,carpet goovi protectio robot,robot aromatherapi china disinfect fog limpieza multifunct sprayer,25.0
